ID_REF,MCM2,DEK,H2AFZ,METRN,NFIB,TPX2,MCM6,TOPBP1,FEN1,TTK,ESR1,MELK,E2F3,CYP2B7P,TP53TG1,RARRES1,ROPN1B,PLCH1,SLC7A8,MLPH,Result
GSM615206,10.04559157,9.801187223,12.70785717,10.15408216,7.863644949,9.645531797,9.937977536,9.533933492,10.18088013,7.293875616,13.11253655,9.597880755,8.786010108,7.290086355,9.886160353,7.773832191,4.30477132,6.670566073,10.89092561,13.25936626,0
GSM615207,9.654272205,10.98909473,11.41122201,9.629692403,10.36039265,9.070235588,9.495769381,9.404296486,9.166781695,7.575093669,14.1531921,8.147266445,8.190373527,11.6241368,10.03671288,8.039573555,7.634104677,7.814671947,10.80946106,13.91395129,0
GSM615208,9.192234742,10.45365589,11.93784515,9.164854011,6.591479704,8.085048775,9.582011996,9.522710368,9.086385676,6.968249172,14.29147669,8.118450049,7.891462815,10.6006828,9.944615813,7.24977743,7.140429094,6.55915918,9.89071611,14.19397107,0
GSM615209,11.04835366,12.72405006,11.06165038,5.655320932,9.35305146,10.29286831,11.70468964,9.722085423,9.936841732,9.855380427,8.797024759,10.49796081,9.446984428,7.171601827,9.268690056,14.14708756,7.056256208,8.142493009,8.95044389,11.67106429,1
GSM615210,9.423817141,10.63975071,10.8464341,10.34541188,10.64008645,8.142532536,9.366242737,9.139386477,9.602745611,7.236211185,14.625768,8.407546711,7.544060355,12.80214563,10.72673768,6.938364546,6.275864087,7.953436183,11.30964867,14.34285931,0
GSM615211,10.65148427,11.43420436,12.71621202,8.133651633,12.34499878,9.99646511,10.93607921,9.970475991,10.08136588,9.513456362,8.94092758,11.62028883,9.545056915,7.086012482,8.171574414,13.20958222,8.670635787,9.753056682,8.56184494,10.17756673,1
GSM615212,10.64560724,11.60956406,12.16310965,9.190543818,11.76408802,10.51550566,10.82642435,8.963751909,10.91861519,9.198800516,8.238055144,9.619286389,9.14000847,5.909578566,9.639692104,13.14246918,11.39057633,10.05779776,9.18503938,10.05516303,1
GSM615213,10.19488836,12.40210904,12.97496844,5.116419491,11.23046541,9.433044978,10.55090806,10.27689885,10.26810277,8.821493634,8.517265803,9.398644826,9.887458039,7.570442634,8.970359785,13.308668,9.686061658,7.437298789,8.007842878,10.1619979,1
GSM615214,10.13139774,9.79043422,11.54276895,10.12281112,9.792451726,9.068405395,9.114162443,9.751867014,9.167528415,6.869265031,14.50416931,8.174024427,7.721402742,7.907620454,9.500613958,7.312199318,8.06629492,8.601068283,9.484618655,14.01172976,0
GSM615215,10.29944019,9.972612221,13.3869013,7.729675861,9.755594321,10.5888317,10.08161213,9.714315233,9.696901623,8.461827206,8.034763134,10.58909324,8.694155684,6.800439797,10.93063062,9.869286289,6.441868852,7.524741529,10.227447,12.88493535,1
GSM615216,10.64780924,10.62883149,12.77782176,11.28719551,9.495387446,9.987694301,10.5996973,9.923013005,9.769902752,7.648720936,14.19986681,9.536590066,7.833844815,8.559776528,8.985579818,7.966624921,7.496921971,7.593747662,9.881796305,13.96466143,0
GSM615217,10.02123019,10.15044646,12.05468604,10.77351398,10.26476983,9.056830666,10.2995406,9.52940338,9.578867515,7.959059677,12.87855549,9.044989363,8.802269374,7.540352507,10.66828194,7.614253348,6.631452598,8.005405339,10.69363489,13.17721736,0
GSM615218,10.02855266,11.11208065,11.63255575,9.280960401,8.643155209,10.96671482,11.41895784,9.096227632,10.23758074,9.332217432,8.631191431,9.734092264,8.87144092,7.483672927,9.94511591,10.12731693,5.679450941,6.721865234,8.967228174,10.40110565,0
GSM615219,9.623196041,10.01048223,11.50639983,9.888495199,10.15706429,10.4796104,10.34100126,9.981296361,11.2113574,9.251983826,12.34833886,9.739061754,9.403696565,13.07711942,10.53214594,9.393088637,5.04228151,8.602787772,10.17803022,14.22610559,0
GSM615220,9.709810731,10.1107537,12.22310415,10.19824917,8.829862884,10.11435631,9.456944576,9.164347166,9.619226912,8.424351374,11.67330368,9.085533663,7.811355093,8.759902318,10.55999036,9.160966455,5.786443531,7.740910059,10.01872805,13.56948714,0
GSM615221,10.00242379,10.31838176,11.23411693,9.754900812,8.014739277,10.16019244,10.15591886,9.19736393,10.34397499,7.882910917,11.65766734,9.270564362,8.332987996,10.64513232,9.850719998,9.289528749,6.795388509,5.933992186,10.35388764,13.93963701,0
GSM615222,9.594901419,10.6589569,10.75479269,8.574258291,8.972811272,8.226489839,9.815519095,9.079173005,10.18629144,7.569759685,12.95228713,8.552397147,8.303609495,8.165462577,9.873818067,9.873323612,4.981481944,6.12738428,9.931481662,12.53731556,0
GSM615223,10.38273635,11.37653973,10.68519687,8.081840151,10.25397795,10.5712331,11.12838811,9.272084231,10.14235819,9.125574362,7.708933838,9.359148978,9.434315009,5.928038841,9.283212169,10.47475354,9.716243343,8.895908625,9.340904136,10.02234911,0
GSM615224,9.807064877,9.475904444,9.970936921,9.678035426,9.864481197,8.560941267,9.036031053,7.657129814,5.447313551,2.713038277,13.470936,4.517626846,8.243726673,11.60541271,10.38847477,5.284469828,4.555763092,7.408335835,10.53521059,14.17033572,0
GSM615225,11.03586625,11.28899401,12.68472535,9.320706835,10.37737143,11.09416436,10.89968548,9.774956139,10.30684175,8.403985429,8.294999673,9.644086178,10.40944982,6.743150007,9.026743704,9.784196083,9.17524311,9.629923908,9.288792686,11.34963818,0
GSM615226,8.87999979,9.920503688,10.74870197,8.482887959,10.58570483,8.334942084,9.703666396,9.113428369,8.729558552,6.889315037,8.410071588,7.816085718,8.26480014,9.30162023,9.649699421,13.11985312,7.22420895,6.636706491,10.32038418,11.66972616,0
GSM615227,9.827824663,10.52190612,12.98777308,9.887068225,9.706155924,9.931698272,10.05233732,9.239749775,9.364628558,7.679118037,12.2389008,8.555022269,8.209502183,10.94144211,10.16748209,6.326972208,6.653634753,7.014274814,8.591237954,13.75664029,0
GSM615228,9.515858091,9.792896441,10.31457696,10.60632241,9.432946218,8.577228949,9.823655426,9.658787564,9.693672924,6.384845838,14.00945528,8.074306998,8.054465796,8.853353546,10.29251896,7.090424379,7.631370607,7.437233353,11.3379482,14.20727561,0
GSM615229,9.34991715,9.852515951,10.93986102,9.501366382,10.3385352,9.139825196,9.843515074,9.762011717,9.339534927,7.47116812,10.54102523,7.05002094,8.665540189,8.879560389,10.76227598,8.917155113,7.432917475,8.364580079,9.997530458,13.86954128,0
GSM615230,10.05316515,10.46561046,11.08751146,9.336165379,9.615523042,9.663659726,10.24849374,9.942077658,9.078680445,7.261449771,11.305513,9.685221095,10.26881376,9.185017267,9.377724555,5.987009634,5.690218253,8.329743497,9.955398186,14.31377926,0
GSM615231,8.549768542,9.857889412,11.45039568,9.597159647,10.66844759,8.114857641,9.198590602,8.99094855,9.148958581,4.472033518,13.46447596,5.907046566,8.069987671,10.98073798,9.82633736,8.952884456,5.741395908,7.534052657,9.841076017,13.66086571,0
GSM615232,9.904979071,9.959602972,10.87538877,11.12939597,10.33021409,9.290037076,10.34596595,9.425072718,9.549635787,7.385835433,13.19325551,8.581220555,9.259448443,9.17066077,10.35593923,7.992253263,7.304420859,7.651713955,10.62667521,13.63823369,0
GSM615233,8.344771093,10.62309758,9.985848783,7.141191739,11.31474572,6.388691544,9.651018336,8.665510158,8.446738271,6.550856126,11.48300576,5.739954658,7.940714433,5.683294817,10.86681757,9.039048001,7.760411528,7.545460183,9.733562749,13.04949159,0
GSM615234,10.60697291,10.20356368,11.34498755,10.66708535,9.494945655,10.36413404,10.71299589,8.297699462,10.50985637,7.693285688,12.54847498,9.54611167,8.768344798,9.230207985,9.8692019,9.560385219,6.717588109,8.944888729,10.0619357,13.50105568,0
GSM615235,10.71387637,11.50223251,12.79586619,11.18286828,9.726853362,10.60926493,10.49645237,9.875495949,10.31917195,8.199688321,12.77822943,9.579620487,8.900588935,14.00094199,9.80771278,6.604132754,6.405033452,7.830321564,7.948083883,13.18897872,0
GSM615236,10.18590533,9.203812496,10.97570772,10.58402753,8.490661965,9.46351465,9.836118204,8.808894955,10.35801894,7.501390799,13.63893208,8.62279636,5.133467563,10.75606462,10.64496107,8.28478967,7.30056735,9.09537615,11.09470399,13.35687985,0
GSM615237,9.139037278,10.23424706,10.7780187,10.4502617,10.4291889,8.340159987,8.884326281,9.087067006,8.664739442,6.747349581,13.3159206,7.580919283,7.484555383,10.84556985,10.01743928,8.353292574,7.479664966,8.073692562,10.21903989,13.18102007,0
GSM615238,9.976437136,10.22171821,11.07172473,9.746023598,10.24239969,9.881989252,10.28158727,8.82510469,9.969927597,7.55016153,11.59563903,8.728047501,8.053125008,12.98349212,10.24518951,4.425579713,5.601005603,7.480506532,10.1136162,14.68356186,0
GSM615239,9.613745522,11.35721897,11.60977054,9.393302205,8.613676469,9.268493107,9.537041759,9.064406788,8.515987979,7.337413064,11.91854928,7.863562784,9.744721682,9.454614905,9.505212275,7.187629379,7.194529662,7.930754004,7.967185798,12.32187336,0
GSM615240,10.96097367,11.5040656,11.69817847,6.043135143,12.22504382,11.73240829,10.21488584,10.28921665,10.65412082,8.855270949,8.496431479,11.50633903,10.23800939,5.02588462,8.545809142,12.4342326,10.63069447,9.105854374,9.095003331,10.37786192,1
GSM615241,11.16182129,10.29028141,11.49273904,10.11333921,6.517560275,9.276082605,10.42161333,10.0405725,9.528265394,7.232809769,14.06287648,8.365115991,6.431885573,14.5831039,10.00114171,7.109059761,7.107580477,7.718470237,11.1892363,13.49778967,0
GSM615242,10.80288703,10.73312157,12.13232948,7.814973275,11.72278412,10.93473593,11.13915876,9.218260298,10.21296598,9.346880674,8.010267399,12.32632763,9.685520299,6.45192495,9.159102783,12.26682443,8.995249323,8.878561482,8.871026675,10.8940117,1
GSM615243,10.3014473,10.04840653,11.7758915,10.816708,10.37193977,9.761962846,10.28936344,9.21242886,9.447526255,7.965471446,11.89166846,9.840597422,8.70520043,12.92036562,10.09184755,5.406273192,5.089078948,8.44505951,9.777048831,13.3767597,0
GSM615244,10.7267053,12.28308406,10.39812688,7.814080571,12.71718958,9.964753382,10.06116686,9.207472269,9.917498961,7.343851903,7.540418692,9.037680047,9.050693299,5.649036762,9.098501573,9.181598765,9.734592831,9.82308646,8.70926758,10.83570089,0
GSM615245,8.061950246,10.79647121,11.8909859,9.724027235,10.46017805,8.535798817,9.432328516,9.43371726,9.205837866,7.387685476,12.36005542,8.259352181,8.144906878,12.17045897,9.686489061,7.314109149,7.704304037,7.520345248,9.862531545,13.09024277,0
GSM615246,9.522541844,10.33249476,11.44992331,8.804917565,8.376590958,8.335729715,9.379638243,9.041844814,7.835695167,3.998732535,11.90707285,7.880700981,3.010943119,6.037343675,10.84657737,7.425043922,7.728907271,7.604790307,10.14816945,13.05433022,0
GSM615247,8.164804911,10.00495932,10.93271678,10.36105631,10.0506356,7.596926923,9.238914947,9.20265947,8.660758371,7.506918358,12.0491028,7.670640629,8.384877744,8.593108656,10.4304045,9.759529844,5.416242959,8.426034483,9.99202868,13.21792867,0
GSM615248,11.57520851,12.39223031,13.03878066,7.551723084,10.36265562,10.67032871,11.69053974,10.3267871,10.97594259,9.493873444,8.936295629,11.05733185,9.951377623,5.911894862,9.052781363,12.5226346,8.738569525,9.121505189,8.155392617,9.159244726,0
GSM615249,10.52294952,11.44105239,12.43952398,10.5833355,10.76813456,10.70212821,10.54340318,9.573636004,10.30083738,8.68874639,11.97019479,8.903350188,8.808849452,10.17222301,9.561918311,8.698842121,7.353738873,5.855814246,9.89104204,11.14676539,0
GSM615250,9.460467226,10.31792886,11.96523684,9.14931119,8.822751865,9.862200889,10.67136076,9.710793686,10.05779905,8.430987447,8.406085296,9.566128035,8.249765974,4.040422532,10.65382745,7.816006784,6.430830777,7.910724861,9.293975855,13.39461908,0
GSM615251,10.37431617,11.12355384,12.35896578,8.380008784,11.70326906,10.34071719,10.83977561,9.489489153,10.5157143,9.51759612,8.746803416,11.53913761,9.435727675,5.450867335,9.384154821,13.78963307,6.701213553,8.803032715,9.592633513,9.287945117,0
GSM615252,8.993288061,10.43051995,10.61035243,9.995969538,10.27226567,8.373529777,9.941543098,9.394238788,8.549386277,7.135169856,13.75027716,7.895151065,8.06816802,12.30714588,10.29603532,9.486623729,8.330350327,7.212678405,10.31562293,13.79356667,0
GSM615253,9.657233173,10.26148739,12.42181336,10.68671911,10.88352194,9.279763715,10.21468272,9.626177782,10.3677461,8.130025081,13.27923358,9.602940486,8.329689421,7.955571389,10.15199131,3.389446314,4.872732324,6.566413325,10.38192762,13.20063359,0
GSM615254,9.608209111,10.74476079,11.95128941,9.851553855,10.00058638,9.323516048,9.575390421,10.17996313,9.156019923,7.078770178,12.75059065,8.652217094,8.196574409,10.16448129,9.71103638,9.009769102,6.677548631,7.861290832,10.50943672,13.17801569,0
GSM615255,11.43347388,10.39034046,13.23091892,9.80960283,11.24529474,10.71391434,11.01618955,10.0498211,10.59593048,9.370386047,7.745816527,10.9180643,10.34718427,7.422359209,9.364896989,8.964166352,10.15336102,7.894270579,8.229603053,9.133922706,0
GSM615256,10.61289804,11.4459524,12.79408226,10.20746922,10.14829482,10.36298567,10.31665889,9.901562771,10.96442514,8.918120016,12.56837124,9.881504092,8.491061684,8.705672123,8.799230646,8.556228423,6.436716702,8.325912138,8.882102801,13.18936659,1
GSM615257,9.607878556,10.88149371,10.61020209,5.377512789,11.8010573,7.248559875,8.557924519,8.448842915,8.333180662,7.083841097,11.08359423,7.434812418,7.448410933,8.458469498,9.977998907,14.31546958,7.782770115,8.043173199,10.14852844,12.78162566,0
GSM615258,9.012370266,10.79675073,11.15814611,9.281863551,12.16992763,8.324962108,10.10525193,9.753381933,8.716419519,7.203181698,11.96385495,7.610757617,8.489063901,9.477365444,9.84422323,12.26032611,8.774044024,8.178960053,9.616262759,12.09722273,0
GSM615259,10.19586898,9.436855402,12.10210496,10.58459082,10.44073906,9.306105167,10.28887754,10.34414662,9.764769374,7.603029246,12.76476244,9.12380054,7.908777374,14.56182486,9.857085616,8.745940938,7.478579003,8.052467622,10.07374882,13.37029824,0
GSM615260,11.26313814,10.63537246,12.99878344,9.006174575,9.506073517,10.97019664,11.15805563,9.452741298,10.29997119,9.944231042,10.78027866,11.0898204,7.678745146,5.861222172,8.631969235,8.739807346,6.840454152,7.055301851,8.353196431,10.12530928,0
GSM615261,9.804195901,10.47815981,11.89748217,10.70178934,8.686788135,9.759185906,9.669979629,9.065191366,9.547190001,7.576200318,13.36676434,9.030906316,7.447561353,13.90961662,10.24440436,8.935125623,7.220213082,8.717043711,10.89510819,12.29750449,0
GSM615262,8.622562704,10.08585505,9.993042722,9.655636258,10.59474798,7.995009457,9.038298229,8.733417203,7.333703135,5.921785011,12.77957794,7.023860013,8.345326197,8.284594358,10.24748612,8.919214335,7.958406372,7.506261935,10.18507073,13.71654897,0
GSM615263,9.896467451,10.06231761,11.15572572,8.948435989,11.55509378,9.927179406,10.28594313,9.154791774,9.950726558,7.72292761,8.474504486,9.006752561,8.178030668,8.552258657,11.06617455,8.389907708,6.711961006,8.461363373,10.5741888,13.89424558,1
GSM615264,9.638199227,11.56096537,11.53732371,8.843354907,11.74236145,10.21782334,10.84753364,9.681406914,9.907978787,8.069573074,8.072490586,10.34173623,9.592160009,6.411826161,9.490375859,12.44637347,11.27440386,8.984450342,7.87642163,8.344635284,1
GSM615265,8.827088951,10.00060963,11.57736975,9.354258929,10.58899514,8.605818102,9.419088895,8.68966301,9.664403032,6.951445558,12.67065197,8.119552337,8.807199051,10.55120162,10.68444619,11.27066384,8.411892216,7.644681828,9.825268108,12.90447931,0
GSM615266,8.046500938,10.79996629,11.1015562,9.550318621,10.50153809,7.644257549,9.370612656,9.312180045,9.018653499,7.583035874,12.43655022,4.154263435,8.354942452,7.685616178,10.37150646,10.36894292,8.232547913,8.216929865,10.10836967,13.40801085,0
GSM615267,10.64140177,10.26366601,12.01536715,10.48473179,9.572713389,10.22746789,10.83362413,9.52585328,9.857884274,7.971777207,12.29669255,9.877181526,8.451587484,10.43542791,8.992244779,7.646971828,7.578761909,6.509530495,7.884126817,12.90378521,0
GSM615268,8.960598256,11.18142188,10.8060707,8.634004483,10.98092187,7.936490533,9.520554204,9.02954479,8.146315916,2.794614471,11.51904422,4.886244384,7.598198177,8.495732634,9.705069248,10.21047972,9.066895842,7.397166718,10.07554642,12.20592206,0
GSM615269,9.623099857,11.18960923,12.57164002,8.691698244,9.175984092,8.837514181,10.54361351,9.256574698,9.476935695,6.872490814,11.95609089,8.663245681,8.651704708,10.22696405,10.03904761,2.166649593,7.07943552,5.111435806,8.540695312,11.67916445,0
GSM615270,10.89902671,12.59244877,12.72232525,7.334705828,11.20771532,10.26372769,10.99823936,9.69504218,9.697046344,9.006155676,8.15369414,10.98334799,9.008581728,7.300353337,9.46907825,12.65181477,9.720995592,8.03244061,7.800723404,8.93980672,1
GSM615271,10.2390297,10.36484877,13.04760731,10.4525981,10.50001148,9.883000588,11.42928444,9.905456725,9.924032862,8.821610765,8.773480902,9.815662436,9.067235406,8.025417598,10.76599803,10.25953491,8.112207343,9.561183096,9.833033189,13.27083196,0
GSM615272,9.532387739,11.52361396,11.56895389,7.709336847,6.2604836,9.228140579,10.65540047,9.376918099,8.245087797,5.794384705,11.45670844,7.632231511,7.473525362,8.176342397,10.0578876,4.983175211,8.317023452,5.789719916,8.436982546,11.28600374,0
GSM615273,9.343122812,10.91731325,12.20197538,10.17268173,8.111276025,9.12522533,9.682936799,9.709354432,9.952551603,7.616403393,12.31762707,8.788909047,8.616956325,9.67509484,10.3365112,7.391231657,7.238646555,8.199660867,10.02941013,13.82828254,0
GSM615274,10.6257665,11.74169442,11.56487429,9.938131174,9.970667767,10.2785436,11.05195911,9.518957355,9.491500708,8.839773215,8.872478625,10.63647246,8.894554436,5.59694438,10.20326509,9.764020731,8.125237975,6.90883359,8.717389447,12.74892406,0
GSM615275,10.8813074,11.33132815,11.66891891,6.454654302,12.31584829,10.25571755,10.97867485,9.627135517,10.20357987,8.534000451,8.975135078,11.13185072,9.010251161,8.278589192,9.173886356,12.67734949,7.1340099,8.894940861,9.104484432,10.62074787,0
GSM615276,11.29679378,11.34308655,11.63252342,5.856455962,11.91135885,10.39889925,11.48830128,9.339493577,9.085636812,9.264285344,8.640287855,10.208067,8.77126522,8.393394549,9.191700274,13.6907811,11.12994043,9.793564131,10.52669772,10.4297734,0
GSM615277,9.212484163,10.06037249,10.67480293,9.154639728,10.74474854,7.788135844,9.32751067,9.34078075,9.440163744,7.037824262,12.74931935,7.82152657,8.238204041,8.717933695,9.992513394,9.130915667,7.50762086,7.790838035,10.6871083,13.68985539,0
GSM615278,8.685854468,9.827353791,10.4633482,8.591365295,10.11274368,8.40302675,9.327003474,9.547981603,8.0971632,7.334228426,12.12076896,8.815438651,7.337915458,11.97445452,9.634711485,8.667110065,8.039687225,7.026490883,9.774201565,14.19490465,0
GSM615279,10.09545208,9.99331663,11.71655437,10.77051517,7.797656205,10.19662138,10.56802062,10.24711389,9.025919696,7.018171011,12.3540923,8.950858378,6.970616073,8.410468837,10.53830635,5.688808815,5.043890362,8.322646798,10.07427372,13.65901892,0
GSM615280,10.07707386,10.46509777,12.22361921,10.10272104,10.85472633,9.58309027,9.799689629,10.28286018,9.528613005,8.233474881,10.60743155,9.546826954,8.477853349,12.49305222,10.00369141,12.54567964,6.928958578,9.232424867,9.887301921,12.20538967,1
GSM615281,10.41955539,10.39812183,12.40245315,9.828315837,9.813040826,10.40141305,10.92978326,10.69163124,10.179198,8.403040612,12.73306547,10.16342164,8.59668903,10.40976538,9.490179828,8.054163391,7.260347204,5.593176295,9.184201851,14.22036148,0
GSM615282,9.812572231,10.48095824,12.9445677,9.722719256,10.39014359,9.728298489,10.95394426,9.636091619,10.21023595,8.675036487,12.81593751,9.095227524,9.490324398,8.663582979,9.825632301,8.319357634,7.892081095,7.451277969,9.635504579,14.76774686,0
GSM615283,9.829095831,10.89391096,11.98615741,10.5285821,9.203249456,9.178467251,9.535632949,10.5996681,9.67562921,8.146235322,12.18401679,8.763801094,9.276665329,9.507362104,9.810389444,8.271000117,6.514537927,9.530286492,10.52855648,12.20563675,0
GSM615284,11.62723255,12.71114261,12.80571822,5.993563114,12.76358864,10.98505842,12.10152599,10.38582071,11.20833255,9.162162274,7.394414868,10.98014026,10.12536952,3.362520312,7.782297349,8.998652309,12.847473,9.090207595,7.270909846,8.290779895,1
GSM615285,10.14906426,11.10184565,11.50881009,9.362972196,6.86060823,8.92285135,10.50258007,9.281991375,10.25501256,6.913488381,13.78376857,8.029458194,6.882326209,10.85424808,10.23626596,5.263500321,7.921598175,5.563812614,9.924826413,14.42443473,0
GSM615286,10.45052951,11.44285163,13.13513153,9.121807747,9.270938392,9.715475689,10.89655682,10.48020623,10.61571114,8.264583671,10.55058645,9.945807704,8.869632032,9.659413712,8.829498997,8.123103821,6.843477216,5.730648344,8.550364211,11.59086149,0
GSM615287,9.980336192,11.84823893,11.29031061,7.106722027,10.89471838,9.478856372,10.30194627,8.624632895,8.783697907,7.037787669,10.21646228,8.273804801,7.866566985,6.660830017,9.634698428,10.0389582,8.212047323,7.862358411,9.179241943,11.62255126,0
GSM615288,10.31972563,11.65526599,12.1020181,8.140505282,11.92463083,9.803156234,10.75593934,10.36109922,10.2593328,8.945801986,8.931051593,10.56342907,8.346353428,3.367378609,8.929056988,12.68536215,8.379505934,9.383658545,7.897485265,9.905942324,0
GSM615289,10.32672711,11.09111458,12.28561823,10.20730117,10.1674296,10.00040297,10.53750111,9.946600874,9.618290859,8.357025221,12.44752481,10.03775883,8.56987224,8.333032319,9.96062831,7.984273428,5.817528856,7.895387045,9.591165299,12.89291254,0
GSM615290,12.36078908,12.80364353,14.86252841,6.548199299,11.89481512,11.5130631,12.74232918,10.34481544,11.7644304,9.12296164,8.331722647,10.91049381,10.29201035,6.456432052,9.319744157,4.734398238,5.190878245,7.419291322,8.311507943,9.896728721,0
GSM615291,11.02903091,12.62318811,12.54198422,6.13279313,12.9076773,9.798512735,11.23498531,10.38695377,9.542067549,9.136901944,8.498064651,10.05597221,11.18260357,5.978129923,9.358819917,11.46947415,9.891389134,8.091687002,8.418885063,10.50717911,1
GSM615292,9.488291716,10.71414384,12.00000379,10.04747443,10.39442595,8.753241646,9.579502715,9.661644105,9.447837382,7.763385413,12.73666394,9.479130477,8.698062826,11.28647141,10.15169636,9.119528228,6.847467108,8.296114025,9.515032321,12.75236108,0
GSM615293,10.81462269,11.86392433,12.36982804,8.012998542,10.07509138,10.82577902,11.77981643,9.42670426,11.23792121,10.14929442,4.629308319,11.55334937,9.912390792,4.345580862,8.095072619,11.95169079,8.841296009,9.926223578,7.549976611,8.869562222,1
GSM615294,9.460636382,11.29839935,12.16548684,9.522019655,7.679300831,9.867345385,10.0711643,9.665557208,9.637662422,8.960082677,11.51759962,9.488979158,8.795377429,10.46566091,9.045681537,10.45568255,6.427715066,6.399261459,11.13099929,12.73301339,0
GSM615295,8.474237462,11.01479171,10.82211154,8.052191932,11.31708199,7.787596086,9.78163356,9.334294059,8.581459672,6.642135766,10.99086585,7.892944216,7.905433326,7.812573737,9.922955053,12.19984714,8.872657939,7.595885589,9.522522213,11.18961473,0
GSM615296,10.52375972,11.23469474,12.4186008,10.50216498,10.46656855,8.963816557,10.48271815,9.950117899,10.13754634,8.36217614,13.25724923,9.477599433,8.955773087,11.96864477,9.541105218,5.921917797,7.024801235,7.830958566,11.09942978,13.25097916,0
GSM615297,10.04546901,10.58545925,12.19364579,9.589002629,10.47779097,9.828736026,10.17477391,9.40602418,9.22590104,8.642430482,10.78257836,8.913767491,8.358620903,6.120722677,10.13551915,12.84794287,6.371907454,7.954820935,9.665886028,11.21596036,0
GSM615298,10.05694787,11.50333735,10.76245028,8.622219982,10.24764356,9.007948642,9.560748008,8.179718968,9.340344889,7.254512304,11.38441417,7.875344954,7.30391561,12.39753513,10.27178372,10.11047527,7.062644826,8.657379249,9.999898435,12.79518119,0
GSM615299,9.431426674,10.71051428,10.6596668,9.439332046,9.134010375,7.991237138,9.583748844,8.971823394,9.424332329,7.072360179,12.56769552,4.300984263,8.502943327,10.24632825,9.871293692,7.903464687,6.351879932,6.38909991,11.01861971,12.84629343,0
GSM615300,9.717389406,11.72703398,11.2373918,8.183579631,9.283971688,9.902436585,9.833023545,8.780221345,9.474210808,7.920191658,7.95242808,8.70593311,9.943273409,7.291750487,9.91128937,9.351482079,9.793043869,8.491488475,8.407396446,10.1642122,1
GSM615301,10.76121421,11.55951646,11.73528912,6.332541576,12.15514231,10.00026819,10.80841508,10.00596502,9.475585502,8.747375885,8.98553536,10.6170028,9.893545105,7.033319265,8.489047751,13.27192799,9.403292108,9.260096729,8.662192369,10.32350432,0
GSM615302,9.579244283,10.79772788,11.91766471,9.973963439,8.9399808,10.15099713,10.42834556,8.702118479,9.45758196,7.958634906,11.10374163,9.632941545,8.651738691,6.909734496,10.53400245,8.252546309,8.220695016,7.040317443,10.55012091,12.61212604,0
GSM615303,10.63383932,11.2681165,12.03663884,5.746278341,10.59248865,10.33755086,11.5582237,9.330108197,10.55523165,8.980025041,8.135813026,10.35019057,8.507238977,5.862691822,9.124353432,11.54955013,8.212118445,7.533087805,8.449853924,9.554849752,0
GSM615304,10.76583207,12.04282931,11.83307819,8.075280874,7.245754218,10.64300337,10.57923347,9.709824289,9.181502361,7.655897432,14.18084422,9.73130343,8.69756102,14.30857047,9.40609915,6.172239683,7.240474711,7.225676715,10.1332396,13.63007938,0
GSM615305,9.510375468,10.9653206,10.62270565,9.057788757,9.747564521,8.74301489,9.468234613,9.765796677,8.523599558,6.345724024,12.64635179,7.91695341,8.884825128,7.145638755,10.12647808,9.550626371,7.41102336,8.370060302,10.84472038,13.68391036,0
GSM615306,9.188405567,10.65159296,12.73275152,8.156059816,11.18512247,9.901814804,9.909280826,8.789855569,8.788318718,6.54078887,13.11754123,9.585332803,7.819342163,9.605887237,9.575003679,10.20856855,8.445797744,7.766387372,10.33120037,12.88638615,0
GSM615307,10.41562832,11.22888176,12.77457579,7.484151417,12.11061997,10.91529846,10.87053053,9.642606744,10.6055312,10.05260018,5.831091955,11.25049342,9.748524259,7.592139757,9.049106651,11.38275197,10.58279351,8.781731815,8.783691686,8.996405832,1
GSM615308,10.11830321,10.39060784,11.19414806,11.87832206,6.656896669,10.11442439,10.07102323,8.587436084,9.166692165,8.450648088,12.94155079,9.652935924,7.748509928,7.724433139,10.73616588,6.843717225,7.979846484,8.649303297,10.38104319,12.55707212,0
GSM615309,10.40278931,10.61548057,11.85124528,9.986642779,10.70226261,9.770269692,10.41577994,10.00995127,9.7065083,8.520777774,13.26777808,8.802500809,8.142704816,9.080011708,10.19447211,8.120552475,5.311661978,7.875088413,10.13728123,12.78313219,0
GSM615310,11.1617779,10.73219742,12.08859836,7.266967025,12.43235066,11.31169416,11.24719519,9.213856147,10.57998436,10.13127349,9.022199582,11.80707,9.732549042,5.954050837,8.946158149,11.75406738,8.108806082,9.239763066,8.011481301,9.295692065,1
GSM615311,10.03547663,10.32465876,11.60048706,10.95285026,9.530283068,9.843352607,9.584373824,8.942670007,10.00917786,7.520146276,12.34653479,9.362351184,8.77016215,8.841790304,10.88812087,4.942135594,7.617573214,7.140421745,10.79828849,12.5637832,0
GSM615312,9.691111276,11.11199533,10.27448145,8.763503538,12.06205731,9.5407387,9.712581831,9.466477748,7.86008757,7.695698419,8.274768845,9.00247259,9.722656452,6.488572273,9.341539431,9.781724062,10.16648413,8.559349394,8.724973456,10.35004501,0
GSM615313,9.248935004,10.39336729,10.58021489,6.716852528,11.67764198,7.520784834,9.448601582,9.219252287,8.455024822,6.919940369,11.51699624,8.520053449,7.361151608,8.399555526,10.01830826,12.26341859,9.32208793,7.606775908,10.41257255,12.27140383,0
